1,prey.limb.length,prey.vision.distance,prey.vision.angle,freeze.distance,flight.initiation.distance,prey.exhaustion.distance,time.to.turn,time.spent.circling,predator.limb.length,predator.vision.distance,predator.vision.angle,predator.exhaustion.distance,kill.distance,obstacle.proportion,obstacle.radius,prey.obstacle.sensitivity,predator.obstacle.sensitivity,number.of.refuges,number.of.target.patches,prob.escape,prob.avoid.detection,mean.sim.time,median.sim.time,mean.prey.curviness,median.prey.curviness,mean.predator.curviness,median.predator.curviness,prob.escape.if.detected,mean.detect.time,median.detect.time,mean.pursuit.time,median.pursuit.time,mean.prey.escape.length,median.prey.escape.length,mean.predator.pursuit.length,median.predator.pursuit.length
predator-prey-model-revised-17_03_2020-PS_136.csv.2673,0.5,15,180,10,5,510,3,1,0.5,15,90,510,1,0.05,1,0.99,0.99,1,0,0.21,0.03,355.4105,297.625,2.061182611,0.197365689,0.359358125,0.335863588,0.18556701,257.8804124,194.85,70.95721649,50.1,184.4457753,131.0716486,16.23874394,11.78733512
predator-prey-model-revised-17_03_2020-PS_136.csv.2775,0.5,15,180,10,5,510,3,1,0.5,15,90,610,1,0.05,1,0.99,0.99,1,0,0.24,0.04,388.697,338.875,0.660956266,0.197648159,0.369039228,0.330260628,0.208333333,276.2171875,231.05,76.67552083,55.325,198.2448835,142.0241393,18.0041451,10.30786436
predator-prey-model-revised-17_03_2020-PS_136.csv.2868,0.5,15,180,10,5,510,3,1,0.5,15,90,710,1,0.05,1,0.99,0.99,1,0,0.22,0.02,291.5705,229.25,0.509427448,0.193762797,0.431629674,0.337425479,0.204081633,196.2653061,122.6,62.3122449,26.525,163.3427813,71.54426833,14.55556301,8.473062506
predator-prey-model-revised-17_03_2020-PS_136.csv.2974,0.5,15,180,10,5,510,3,1,0.5,15,90,810,1,0.05,1,0.99,0.99,1,0,0.31,0.03,358.454,282.65,0.54691544,0.192779302,0.402552361,0.352566938,0.288659794,243.4726804,183.2,77.2757732,48.9,200.8759279,136.157455,18.75208642,12.76615197
predator-prey-model-revised-17_03_2020-PS_136.csv.3073,0.5,15,180,10,5,510,3,1,0.5,15,90,910,1,0.05,1,0.99,0.99,1,0,0.18,0.04,370.198,309.525,0.404098608,0.184257147,0.376315579,0.374584911,0.145833333,234.4052083,178.8,86.16979167,74.6,221.8154829,192.7003893,20.15906636,12.00990085
predator-prey-model-revised-17_03_2020-PS_136.csv.3178,0.5,15,180,10,5,510,3,1,0.5,15,90,1010,1,0.05,1,0.99,0.99,1,0,0.25,0.04,326.3755,235.4,0.210653128,0.193044836,0.343149394,0.311683578,0.21875,228.2880208,153.55,65.61197917,46,167.4019781,126.7227982,15.49483151,10.27188528
predator-prey-model-revised-17_03_2020-PS_136.csv.3265,0.5,15,180,10,5,510,3,1,0.5,15,120,10,1,0.05,1,0.99,0.99,1,0,0.66,0.03,267.9895,209.55,0.615823342,0.212800413,0.368199857,0.315900001,0.649484536,210.5319588,152.8,32.36185567,13.15,87.04100675,30.53288389,6.582608628,9.853289317
predator-prey-model-revised-17_03_2020-PS_136.csv.3373,0.5,15,180,10,5,510,3,1,0.5,15,120,110,1,0.05,1,0.99,0.99,1,0,0.24,0.05,325.3635,276,0.394539703,0.191281062,0.312722429,0.313994069,0.2,209.2236842,140.85,77.67473684,51.95,200.0330308,125.3647687,21.61107486,16.01050354
predator-prey-model-revised-17_03_2020-PS_136.csv.3467,0.5,15,180,10,5,510,3,1,0.5,15,120,210,1,0.05,1,0.99,0.99,1,0,0.11,0.03,337.2785,257.85,0.446298527,0.205939521,0.377110907,0.382753399,0.082474227,225.6757732,150.75,82.38247423,62.35,211.428657,156.1875962,22.56857621,19.79374882
predator-prey-model-revised-17_03_2020-PS_136.csv.3570,0.5,15,180,10,5,510,3,1,0.5,15,120,310,1,0.05,1,0.99,0.99,1,0,0.22,0,348.0295,314.05,0.465425556,0.189620187,0.443034718,0.384190243,0.22,246.984,199.625,79.7465,60.05,206.9594327,156.5010267,20.81572928,12.90550048
predator-prey-model-revised-17_03_2020-PS_136.csv.3675,0.5,15,180,10,5,510,3,1,0.5,15,120,410,1,0.05,1,0.99,0.99,1,0,0.11,0.02,317.8735,297.35,0.395964238,0.190880888,0.373507577,0.368840521,0.091836735,197.8454082,149.925,92.38469388,71.25,242.3654577,208.1645049,26.02865871,20.04126986
predator-prey-model-revised-17_03_2020-PS_136.csv.3770,0.5,15,180,10,5,510,3,1,0.5,15,120,510,1,0.05,1,0.99,0.99,1,0,0.15,0.02,295.249,245.2,0.411034396,0.187860654,0.41497384,0.385719316,0.132653061,181.3234694,144.375,87.20204082,74.725,224.3978057,205.5386341,25.39148754,14.27815558
predator-prey-model-revised-17_03_2020-PS_136.csv.3878,0.5,15,180,10,5,510,3,1,0.5,15,120,610,1,0.05,1,0.99,0.99,1,0,0.27,0.05,397.7515,338.425,0.423750022,0.187872643,0.413560471,0.380384192,0.231578947,250.8936842,201.7,89.44947368,74.8,230.3156382,212.6507936,22.5134629,17.45637289
predator-prey-model-revised-17_03_2020-PS_136.csv.3967,0.5,15,180,10,5,510,3,1,0.5,15,120,710,1,0.05,1,0.99,0.99,1,0,0.19,0.04,302.31,210.525,0.361930871,0.202248639,0.413952792,0.42525884,0.15625,192.6932292,131.7,63.49635417,29.125,165.9180795,81.90453062,15.35333563,10.0868418
predator-prey-model-revised-17_03_2020-PS_136.csv.4073,0.5,15,180,10,5,510,3,1,0.5,15,120,810,1,0.05,1,0.99,0.99,1,0,0.17,0.03,294.0135,256.975,0.345387833,0.207590118,0.37843347,0.366628891,0.144329897,182.9257732,132.35,77.88865979,46.65,197.8618595,116.2564553,22.72174146,13.7814432
predator-prey-model-revised-17_03_2020-PS_136.csv.4173,0.5,15,180,10,5,510,3,1,0.5,15,120,910,1,0.05,1,0.99,0.99,1,0,0.15,0.03,325.3585,264.5,0.686599979,0.203643459,0.367263837,0.35674867,0.12371134,211.6628866,172.15,80.44072165,57.1,207.0840227,124.7847454,20.84278801,12.31075915
predator-prey-model-revised-17_03_2020-PS_136.csv.4266,0.5,15,180,10,5,510,3,1,0.5,15,120,1010,1,0.05,1,0.99,0.99,1,0,0.28,0.07,344.0315,294.95,0.390495085,0.191045818,0.384551152,0.388108579,0.225806452,204.4650538,144.5,81.72043011,57.5,209.2441532,146.3810383,22.9416049,14.93396927
predator-prey-model-revised-17_03_2020-PS_136.csv.4369,0.5,15,180,10,5,510,3,1,0.5,15,150,10,1,0.05,1,0.99,0.99,1,0,0.67,0.03,266.416,191.025,0.488152526,0.203019741,0.359008679,0.305470449,0.659793814,215.285567,141.7,30.16597938,11.55,81.41462342,27.9696437,6.853551763,9.919562693
predator-prey-model-revised-17_03_2020-PS_136.csv.4473,0.5,15,180,10,5,510,3,1,0.5,15,150,110,1,0.05,1,0.99,0.99,1,0,0.21,0.03,332.816,281.5,0.303189106,0.186301428,0.357459376,0.354114538,0.18556701,221.9664948,155.55,83.60360825,60.95,216.2255574,166.8691518,24.15449397,15.74657707
predator-prey-model-revised-17_03_2020-PS_136.csv.4578,0.5,15,180,10,5,510,3,1,0.5,15,150,210,1,0.05,1,0.99,0.99,1,0,0.22,0.05,396.471,329.7,0.400907203,0.190930199,0.331580238,0.335940179,0.178947368,283.8584211,209.85,72.22631579,29.55,186.9213781,68.65342363,21.61468291,15.82685037
predator-prey-model-revised-17_03_2020-PS_136.csv.4671,0.5,15,180,10,5,510,3,1,0.5,15,150,310,1,0.05,1,0.99,0.99,1,0,0.2,0.04,350.3025,252.775,0.52009227,0.177771853,0.408287889,0.397267371,0.166666667,241.1213542,131.7,71.10260417,48.5,184.5758571,116.21033,22.27339294,16.81103394
predator-prey-model-revised-17_03_2020-PS_136.csv.4770,0.5,15,180,10,5,510,3,1,0.5,15,150,410,1,0.05,1,0.99,0.99,1,0,0.23,0.05,354.452,307.3,0.373340557,0.182359479,0.430296175,0.382767248,0.189473684,228.7589474,154.35,82.19684211,46.15,217.5145478,152.9040706,25.74415631,19.07482376
predator-prey-model-revised-17_03_2020-PS_136.csv.4873,0.5,15,180,10,5,510,3,1,0.5,15,150,510,1,0.05,1,0.99,0.99,1,0,0.16,0.01,296.379,251.5,0.562937457,0.18782326,0.38053793,0.363766612,0.151515152,194.6742424,151.6,79.01616162,42.3,204.3993674,118.4516999,23.29982517,12.22856601
predator-prey-model-revised-17_03_2020-PS_136.csv.4977,0.5,15,180,10,5,510,3,1,0.5,15,150,610,1,0.05,1,0.99,0.99,1,0,0.27,0.04,390.425,307.975,0.999176841,0.179581682,0.358571596,0.364817392,0.239583333,277.8953125,234.925,79.7734375,57.85,209.846174,156.711099,23.05458803,17.69257075
predator-prey-model-revised-17_03_2020-PS_136.csv.5069,0.5,15,180,10,5,510,3,1,0.5,15,150,710,1,0.05,1,0.99,0.99,1,0,0.13,0.03,325.2595,249.925,0.316823116,0.179125281,0.345215272,0.35743746,0.103092784,196.5974227,124,80.71237113,55.8,212.2857118,157.6184248,25.83697365,13.02703301
predator-prey-model-revised-17_03_2020-PS_136.csv.5165,0.5,15,180,10,5,510,3,1,0.5,15,150,810,1,0.05,1,0.99,0.99,1,0,0.19,0.03,322.871,275.125,0.533165975,0.200686296,0.359975744,0.339790704,0.164948454,213.7252577,140.6,81.49639175,50.95,211.6561387,116.9428113,22.29535433,16.28383565
predator-prey-model-revised-17_03_2020-PS_136.csv.5275,0.5,15,180,10,5,510,3,1,0.5,15,150,910,1,0.05,1,0.99,0.99,1,0,0.18,0.02,331.0685,257.875,0.243931693,0.176286837,0.409974922,0.331805817,0.163265306,230.6683673,189.05,78.76122449,64.7,205.6526299,155.6250507,23.85720938,17.57364924
predator-prey-model-revised-17_03_2020-PS_136.csv.5381,0.5,15,180,10,5,510,3,1,0.5,15,150,1010,1,0.05,1,0.99,0.99,1,0,0.23,0.04,303.2685,259.4,0.559747054,0.187330889,0.470525916,0.364803868,0.197916667,195.3645833,176.325,72.61614583,39.1,188.9095436,92.82014573,23.08470373,14.20447944
predator-prey-model-revised-17_03_2020-PS_136.csv.5471,0.5,15,180,10,5,510,3,1,0.5,15,180,10,1,0.05,1,0.99,0.99,1,0,0.65,0.02,235.5,161.1,0.45242968,0.200187641,0.38006188,0.386379581,0.642857143,195.4913265,128.325,25.40867347,12.725,67.76862527,29.32862602,6.863650354,9.915760553
predator-prey-model-revised-17_03_2020-PS_136.csv.5570,0.5,15,180,10,5,510,3,1,0.5,15,180,110,1,0.05,1,0.99,0.99,1,0,0.18,0.01,302.7595,271.25,0.481432403,0.184938147,0.339043693,0.353044722,0.171717172,207.6247475,138,71.66111111,33.9,190.7964188,98.73032497,22.52900957,10.74661469
predator-prey-model-revised-17_03_2020-PS_136.csv.5665,0.5,15,180,10,5,510,3,1,0.5,15,180,210,1,0.05,1,0.99,0.99,1,0,0.16,0,305.163,256.15,0.497492303,0.207043682,0.384592178,0.409162937,0.16,219.6535,146.725,72.1055,37.725,184.0461719,96.42225513,24.34904365,16.03683326
predator-prey-model-revised-17_03_2020-PS_136.csv.5774,0.5,15,180,10,5,510,3,1,0.5,15,180,310,1,0.05,1,0.99,0.99,1,0,0.18,0.01,339.4255,284.825,0.571552315,0.193683766,0.34462013,0.361320797,0.171717172,237.0727273,185.8,76.46212121,43.25,201.1385491,117.9733978,24.21354876,14.86854168
predator-prey-model-revised-17_03_2020-PS_136.csv.5875,0.5,15,180,10,5,510,3,1,0.5,15,180,410,1,0.05,1,0.99,0.99,1,0,0.18,0.04,365.659,318.75,0.386125607,0.187182066,0.355323353,0.365657181,0.145833333,257.4208333,183.675,73.05416667,42.9,187.5523687,104.8420924,24.20413506,13.69460053
predator-prey-model-revised-17_03_2020-PS_136.csv.5980,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.02,295.201,234.75,0.988637263,0.20020554,0.325471666,0.319655637,0.132653061,204.094898,134.675,60.14693878,24.7,154.0832663,69.27475895,20.58887745,11.13404889
predator-prey-model-revised-17_03_2020-PS_136.csv.6068,0.5,15,180,10,5,510,3,1,0.5,15,180,610,1,0.05,1,0.99,0.99,1,0,0.18,0.04,343.299,292.475,0.585275889,0.190475652,0.372254183,0.374775869,0.145833333,214.2348958,159,84.02135417,65.525,220.7180702,185.1171197,23.26244808,12.14518008
predator-prey-model-revised-17_03_2020-PS_136.csv.6176,0.5,15,180,10,5,510,3,1,0.5,15,180,710,1,0.05,1,0.99,0.99,1,0,0.21,0.01,278.958,241.525,0.556323686,0.193790986,0.426099027,0.366550565,0.202020202,192.5050505,141.35,70.63989899,37.65,180.723841,100.7966148,24.20081162,13.75795637
predator-prey-model-revised-17_03_2020-PS_136.csv.6273,0.5,15,180,10,5,510,3,1,0.5,15,180,810,1,0.05,1,0.99,0.99,1,0,0.25,0.02,360.464,329.85,0.330141139,0.175807969,0.386249803,0.403437254,0.234693878,240.3127551,185.425,79.36071429,40.325,206.2885456,114.6917974,26.81233151,16.26009608
predator-prey-model-revised-17_03_2020-PS_136.csv.6366,0.5,15,180,10,5,510,3,1,0.5,15,180,910,1,0.05,1,0.99,0.99,1,0,0.09,0.01,280.824,262.725,0.541735771,0.19326724,0.343895671,0.356813506,0.080808081,178.5191919,120.4,81.76616162,56.05,211.1846952,149.2823615,31.290709,21.37368454
predator-prey-model-revised-17_03_2020-PS_136.csv.6479,0.5,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.16,0.03,349.1265,275.2,0.493919104,0.196621201,0.326680447,0.349936096,0.134020619,240.7768041,154.55,78.18041237,67.25,200.9523091,163.4341154,25.89087996,15.40703749
predator-prey-model-revised-17_03_2020-PS_136.csv.6573,0.5,15,180,10,5,510,3,1,0.5,15,210,10,1,0.05,1,0.99,0.99,1,0,0.7,0.03,289.404,206.575,0.440141199,0.187535257,0.40252881,0.365747072,0.690721649,227.1793814,166.7,32.33453608,16.45,86.33353145,41.99701147,7.766475723,9.946532517
predator-prey-model-revised-17_03_2020-PS_136.csv.6677,0.5,15,180,10,5,510,3,1,0.5,15,210,110,1,0.05,1,0.99,0.99,1,0,0.21,0.02,318.1025,267.85,0.493976315,0.194630163,0.34665322,0.337700135,0.193877551,206.9193878,146.45,81.68979592,57.25,215.688311,158.1215311,26.91674831,19.76900016
predator-prey-model-revised-17_03_2020-PS_136.csv.6782,0.5,15,180,10,5,510,3,1,0.5,15,210,210,1,0.05,1,0.99,0.99,1,0,0.19,0.03,369.847,306.7,0.356873276,0.187739495,0.385739624,0.410896582,0.164948454,247.3298969,203.1,87.58969072,65.25,223.7569273,165.3483433,30.09297696,19.321133
predator-prey-model-revised-17_03_2020-PS_136.csv.6867,0.5,15,180,10,5,510,3,1,0.5,15,210,310,1,0.05,1,0.99,0.99,1,0,0.17,0.02,315.963,261.525,0.397660862,0.198673333,0.358832634,0.368326673,0.153061224,211.2464286,119.925,74.28673469,44.025,191.9345174,124.9097114,24.69214518,14.36144411
predator-prey-model-revised-17_03_2020-PS_136.csv.6973,0.5,15,180,10,5,510,3,1,0.5,15,210,410,1,0.05,1,0.99,0.99,1,0,0.2,0.02,305.4835,250.05,0.642219658,0.202193631,0.371058592,0.34177656,0.183673469,218.6729592,168.075,62.74489796,35.7,164.18765,95.77644483,23.70084745,13.18502142
predator-prey-model-revised-17_03_2020-PS_136.csv.7071,0.5,15,180,10,5,510,3,1,0.5,15,210,510,1,0.05,1,0.99,0.99,1,0,0.17,0.03,340.252,293,0.508227766,0.197897926,0.389135092,0.386912752,0.144329897,223.5381443,166.9,81.36082474,66.95,210.8322034,166.4432755,31.66205562,19.09390937
predator-prey-model-revised-17_03_2020-PS_136.csv.7166,0.5,15,180,10,5,510,3,1,0.5,15,210,610,1,0.05,1,0.99,0.99,1,0,0.19,0.03,326.909,307.1,0.39230727,0.188599558,0.375847168,0.380401073,0.164948454,205.2768041,153.85,87.07938144,55.15,220.1589375,151.6573101,30.22819218,26.07138302
predator-prey-model-revised-17_03_2020-PS_136.csv.7278,0.5,15,180,10,5,510,3,1,0.5,15,210,710,1,0.05,1,0.99,0.99,1,0,0.17,0.02,290.1765,223.6,0.64347275,0.201957076,0.342912227,0.323509097,0.153061224,209.5709184,134.975,59.41836735,24.1,155.2011281,64.25775937,21.29840891,11.15408838
predator-prey-model-revised-17_03_2020-PS_136.csv.7370,0.5,15,180,10,5,510,3,1,0.5,15,210,810,1,0.05,1,0.99,0.99,1,0,0.14,0,307.86,258.475,0.536539792,0.196264601,0.418829992,0.386472424,0.14,220.599,161.825,75.892,55.375,196.57054,146.4228613,24.4295793,13.82833824
predator-prey-model-revised-17_03_2020-PS_136.csv.7467,0.5,15,180,10,5,510,3,1,0.5,15,210,910,1,0.05,1,0.99,0.99,1,0,0.21,0.03,318.234,263.675,0.432802782,0.177163827,0.343446462,0.360059639,0.18556701,208.4572165,154.35,76.20515464,54.15,201.0294304,161.6007574,27.32563422,16.19632464
predator-prey-model-revised-17_03_2020-PS_136.csv.7572,0.5,15,180,10,5,510,3,1,0.5,15,210,1010,1,0.05,1,0.99,0.99,1,0,0.21,0.01,269.3585,207.85,0.619743293,0.204843534,0.415839375,0.357783081,0.202020202,180.770202,124.4,70.49242424,33.2,183.9250992,75.00503106,25.41180448,14.52922527
predator-prey-model-revised-17_03_2020-PS_136.csv.7670,0.5,15,180,10,5,510,3,1,0.5,15,240,10,1,0.05,1,0.99,0.99,1,0,0.65,0,265.316,164.875,0.680842086,0.230154606,0.364199537,0.354269657,0.65,234.785,118.925,29.8155,10.35,80.09104677,23.60810841,6.809834104,9.889736189
predator-prey-model-revised-17_03_2020-PS_136.csv.7774,0.5,15,180,10,5,510,3,1,0.5,15,240,110,1,0.05,1,0.99,0.99,1,0,0.14,0,328.522,306.925,0.462571175,0.191312328,0.390079456,0.412666099,0.14,218.1685,174.6,90.365,80.225,238.0371511,211.6959897,33.78468757,25.55235836
predator-prey-model-revised-17_03_2020-PS_136.csv.7880,0.5,15,180,10,5,510,3,1,0.5,15,240,210,1,0.05,1,0.99,0.99,1,0,0.2,0.03,323.873,254.35,0.398695696,0.184708148,0.365425024,0.371074141,0.175257732,212.5958763,149.5,81.20876289,54.1,211.619804,145.6437126,27.00697843,18.53059042
predator-prey-model-revised-17_03_2020-PS_136.csv.7974,0.5,15,180,10,5,510,3,1,0.5,15,240,310,1,0.05,1,0.99,0.99,1,0,0.18,0.01,318.956,282.8,0.502252204,0.185837399,0.384966824,0.384970027,0.171717172,210.3075758,155.1,86.32121212,67,224.3520718,177.5268269,27.32204758,24.55908839
predator-prey-model-revised-17_03_2020-PS_136.csv.8069,0.5,15,180,10,5,510,3,1,0.5,15,240,410,1,0.05,1,0.99,0.99,1,0,0.16,0.02,298.2215,263.35,0.601698288,0.189846775,0.363522806,0.367339057,0.142857143,183.9566327,124.55,85.62653061,59.4,222.5739863,162.3388438,29.58161028,22.03596909
predator-prey-model-revised-17_03_2020-PS_136.csv.8177,0.5,15,180,10,5,510,3,1,0.5,15,240,510,1,0.05,1,0.99,0.99,1,0,0.23,0.03,346.656,304.7,0.495084849,0.188092357,0.370953513,0.381276228,0.206185567,222.4963918,131.4,87.68917526,59.1,224.4685412,146.5837067,33.60751923,25.54377689
predator-prey-model-revised-17_03_2020-PS_136.csv.8277,0.5,15,180,10,5,510,3,1,0.5,15,240,610,1,0.05,1,0.99,0.99,1,0,0.21,0.04,309.981,257.25,0.397171468,0.188084679,0.328328617,0.360344573,0.177083333,194.2770833,123.2,76.54791667,47.575,202.9544887,123.9178145,26.78372615,18.51166015
predator-prey-model-revised-17_03_2020-PS_136.csv.8372,0.5,15,180,10,5,510,3,1,0.5,15,240,710,1,0.05,1,0.99,0.99,1,0,0.17,0.02,304.451,227.325,0.571317194,0.194428143,0.368658077,0.363762806,0.153061224,213.2061224,143.75,65.79846939,21.325,171.4037196,52.52031768,25.82520931,11.01221233
predator-prey-model-revised-17_03_2020-PS_136.csv.8465,0.5,15,180,10,5,510,3,1,0.5,15,240,810,1,0.05,1,0.99,0.99,1,0,0.12,0.01,289.7595,249.5,0.757808245,0.195201495,0.346170688,0.376998929,0.111111111,192.6717172,141.15,80.48484848,58.85,212.1896284,163.8187475,27.92201014,19.75622156
predator-prey-model-revised-17_03_2020-PS_136.csv.8572,0.5,15,180,10,5,510,3,1,0.5,15,240,910,1,0.05,1,0.99,0.99,1,0,0.19,0.02,324.0365,282.2,0.425481185,0.194052708,0.428206513,0.394470183,0.173469388,210.3780612,149.625,82.12091837,56.225,212.4509416,154.5946915,30.20016762,21.02527832
predator-prey-model-revised-17_03_2020-PS_136.csv.8677,0.5,15,180,10,5,510,3,1,0.5,15,240,1010,1,0.05,1,0.99,0.99,1,0,0.13,0.02,322.0415,281.05,0.542694547,0.179874419,0.320835468,0.369904318,0.112244898,206.4382653,135.35,84.47806122,57.4,219.4115842,134.3238221,31.21310771,17.50043709
predator-prey-model-revised-17_03_2020-PS_136.csv.8772,0.5,15,180,10,5,510,3,1,0.5,15,270,10,1,0.05,1,0.99,0.99,1,0,0.73,0.01,271.245,204.875,0.413560151,0.193665105,0.373503092,0.353143389,0.727272727,236.3070707,158.2,27.06010101,16.65,73.21416956,31.98852292,7.742105777,9.936907258
predator-prey-model-revised-17_03_2020-PS_136.csv.8872,0.5,15,180,10,5,510,3,1,0.5,15,270,110,1,0.05,1,0.99,0.99,1,0,0.18,0.02,264.1185,213.975,0.426961467,0.184438618,0.324847044,0.33125309,0.163265306,181.0903061,152.15,63.42959184,28.325,165.696518,76.06908813,23.34877128,12.51654174
predator-prey-model-revised-17_03_2020-PS_136.csv.8968,0.5,15,180,10,5,510,3,1,0.5,15,270,210,1,0.05,1,0.99,0.99,1,0,0.15,0,310.444,283.075,0.625893601,0.191343444,0.358072916,0.352856029,0.15,218.737,159.525,79.4985,63,204.8192391,174.6798534,31.8458168,23.14697671
predator-prey-model-revised-17_03_2020-PS_136.csv.9068,0.5,15,180,10,5,510,3,1,0.5,15,270,310,1,0.05,1,0.99,0.99,1,0,0.17,0.02,272.128,228.925,1.01712507,0.207125988,0.30995277,0.321433987,0.153061224,177.2168367,108.075,70.92704082,44.225,181.7598025,103.7365736,26.60854187,18.20251665
predator-prey-model-revised-17_03_2020-PS_136.csv.9176,0.5,15,180,10,5,510,3,1,0.5,15,270,410,1,0.05,1,0.99,0.99,1,0,0.17,0.04,311.11,251.975,0.512228213,0.182742847,0.330446969,0.35925016,0.135416667,199.921875,153.95,73.38177083,38.2,195.8400386,95.40752906,25.16946327,12.90812517
predator-prey-model-revised-17_03_2020-PS_136.csv.9283,0.5,15,180,10,5,510,3,1,0.5,15,270,510,1,0.05,1,0.99,0.99,1,0,0.2,0.04,333.1465,297.25,0.803401466,0.189617876,0.308577587,0.333330129,0.166666667,224.66875,166.975,73.09270833,41.85,192.6838709,109.80178,24.57760026,14.03448215
predator-prey-model-revised-17_03_2020-PS_136.csv.9372,0.5,15,180,10,5,510,3,1,0.5,15,270,610,1,0.05,1,0.99,0.99,1,0,0.23,0.05,313.3765,268.025,0.331404805,0.177882804,0.350641298,0.358288866,0.189473684,191.6426316,124.5,75.00947368,49.35,197.254532,138.8401417,24.8667427,14.77086122
predator-prey-model-revised-17_03_2020-PS_136.csv.9470,0.5,15,180,10,5,510,3,1,0.5,15,270,710,1,0.05,1,0.99,0.99,1,0,0.17,0.01,290.0995,244.1,0.424499651,0.179824778,0.330982973,0.327296552,0.161616162,200.3979798,131.2,63.18282828,30.6,166.3959131,74.43937981,23.37996407,12.45198207
