BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predator-prey-model-revised-17_03_2020-for_cheetah_vs_impala.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cheetah vs impala - acacia thicket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020 11:53:01:752 +1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-200,200,-200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],prey-max-velocity,prey-agility,prey-acceleration,prey-deceleration,prey-vision-distance,prey-vision-angle,freeze-distance,flight-initiation-distance,prey-exhaustion-distance,time-to-turn,time-spent-circling,predator-max-velocity,predator-agility,predator-acceleration,predator-deceleration,predator-vision-distance,predator-vision-angle,predator-exhaustion-distance,kill-distance,obstacle-proportion,obstacle-radius,prey-obstacle-sensitivity,predator-obstacle-sensitivity,number-of-refuges,number-of-target-patches,[step],number-obstacles,count patches with [ pcolor = brown ] / count patches,prey-win,predator-win,detect-time,pursuit-time,sim-time,prey-escape-length,predator-pursuit-length,prey-curviness,predator-curviness,[ behaviour ] of one-of prey,[ behaviour ] of one-of predators,prey-detected
1,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2505,572,0.100005597,0,1,13.95,111.35,125.2,157.8851066,103.2933166,0.421482954,0.531724024,escape,pursue,1
6,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6923,571,0.100005597,0,1,150.05,196.1,346.1,286.9804252,143.9399451,0.41327642,0.582272348,escape,pursue,1
10,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,7104,576,0.100005597,0,1,165,190.2,355.15,266.1559503,77.45497881,0.63090694,0.794904137,escape,pursue,1
5,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10514,579,0.100005597,0,1,505.9,19.8,525.65,45.03795707,21.90946748,0.121591264,0.422564362,escape,search,1
7,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12672,577,0.100005597,0,1,472.3,161.3,633.55,241.4731446,79.76656773,0.42665401,0.831959219,circle,stalk,1
8,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
3,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,556,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
4,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
9,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,567,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
13,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10846,569,0.100005597,0,1,498.1,44.2,542.25,49.68885857,42.85448475,0.454922034,0.524927889,escape,pursue,1
14,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9283,576,0.100005597,0,1,444.4,19.75,464.1,33.92357791,19.69815047,0.511293371,0.475470292,escape,pursue,1
11,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,577,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
19,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,8217,571,0.100005597,0,1,92.95,317.9,410.8,492.3770264,204.2156688,0.363216546,0.676239342,escape,pursue,1
12,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,579,0.100005597,1,0,899.75,0,899.95,0,0,0,0,forage,stalk,1
15,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
16,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
17,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,575,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
18,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
25,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2699,579,0.100005597,0,1,8.25,126.7,134.9,181.287598,98.92070437,0.446288598,0.632955011,escape,search,1
20,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,562,0.100005597,1,0,654.1,245.9,899.95,391.4259739,52.24493368,0.392494788,0.851520688,escape,search,1
24,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3344,567,0.100005597,0,1,36.9,130.3,167.15,176.4915098,108.8069741,0.435970821,0.469370997,escape,pursue,1
22,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12702,573,0.100005597,0,1,484.6,150.5,635.05,198.5201401,123.9277074,0.565090246,0.489478034,escape,pursue,1
23,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,17841,575,0.100005597,0,1,158.8,501.9,892,800.0174583,268.6087228,0.350584083,0.643386397,exhausted,pursue,1
27,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4971,579,0.100005597,0,1,0.15,248.4,248.5,354.8896844,162.8276068,0.446214439,0.709751667,escape,pursue,1
21,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
34,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2480,577,0.100005597,0,1,79.55,44.45,123.95,73.97519014,48.32427344,0.242853745,0.456046833,escape,pursue,1
26,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,565,0.100005597,1,0,597.05,302.95,899.95,471.8931051,70.09253291,0.419014317,0.629440778,escape,pursue,1
31,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15813,570,0.100005597,0,1,596.2,194.25,790.6,280.0617152,143.4976033,0.382565673,0.731896167,escape,pursue,1
30,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,17448,578,0.100005597,0,1,720.4,152,872.35,215.7307751,99.00265989,0.419779757,0.779897477,escape,pursue,1
28,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,577,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
29,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16135,566,0.100005597,0,1,769.2,37.55,806.7,45.99278547,25.78381059,0.663425511,0.562273153,escape,pursue,1
38,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1025,581,0.100005597,0,1,0.1,51.15,51.2,74.33738195,47.41770379,0.416666478,0.483698426,escape,pursue,1
32,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
33,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
37,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,11738,572,0.100005597,0,1,48.85,454.1,586.85,800.153791,144.4475287,0.308810576,0.668596251,exhausted,pursue,1
44,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1231,580,0.100005597,0,1,0.05,61.5,61.5,92.89243958,43.14680329,0.459445328,0.514883222,escape,pursue,1
35,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16916,565,0.100005597,0,1,788.15,57.65,845.75,61.57648759,41.90469781,0.606846545,0.553038082,escape,pursue,1
42,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,7207,574,0.100005597,0,1,100.85,259.5,360.3,388.4364816,210.6855906,0.352398678,0.513338438,escape,pursue,1
47,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4268,576,0.100005597,0,1,0.05,213.35,213.35,276.5101971,147.8181922,0.514661254,0.707296354,escape,pursue,1
46,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2991,579,0.100005597,0,1,100.55,49,149.5,85.15861633,65.22455035,0.305276857,0.337325421,escape,pursue,1
36,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
41,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,14992,568,0.100005597,0,1,307.95,423.7,749.55,647.3744533,128.2197997,0.342047711,0.656185398,escape,pursue,1
40,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10675,569,0.100005597,0,1,409.3,124.45,533.7,178.4800489,114.5695249,0.423433172,0.533464265,escape,pursue,1
39,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,617.8,125.6,899.95,194.8065563,85.88462382,0.337158332,0.750270103,forage,search,1
48,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,14712,587,0.100005597,0,1,93.25,550.7,735.55,800.0318874,266.2342797,0.42680367,0.742190133,exhausted,pursue,1
50,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,7940,569,0.100005597,0,1,304.95,92.1,396.95,121.8203792,68.42072764,0.482943314,0.566373885,escape,pursue,1
45,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15554,576,0.100005597,0,1,689.95,87.75,777.65,104.5233133,56.29176974,0.514279788,0.753052402,escape,pursue,1
43,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
49,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
51,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,573,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,search,1
52,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
53,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,17667,565,0.100005597,0,1,763.5,119.85,883.3,182.9242702,111.3998506,0.385248449,0.479534374,escape,pursue,1
54,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,858.55,41.45,899.95,56.41465163,18.72038687,0.765276388,0.648491441,escape,search,1
55,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,579,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
56,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,579,0.100005597,1,0,864.65,0,899.95,0,0,0,0,forage,search,1
57,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,577,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
63,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,981,575,0.100005597,0,1,0.05,49,49,73.60960354,40.12088493,0.394467182,0.669956412,escape,pursue,1
64,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3178,579,0.100005597,0,1,22.45,136.45,158.85,162.2992945,88.81497144,0.529778373,0.827407275,escape,pursue,1
59,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12284,570,0.100005597,0,1,592.55,21.65,614.15,36.1233204,21.84078868,0.570586747,0.44336742,escape,pursue,1
62,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,11106,574,0.100005597,0,1,47.5,507.8,555.25,790.0775734,150.6445555,0.390927602,0.645587594,escape,pursue,1
66,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4788,574,0.100005597,0,1,34.25,205.15,239.35,276.14806,134.1919222,0.40429763,0.793737943,escape,pursue,1
58,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,643.45,256.55,899.95,340.8536669,132.4346078,0.570030136,0.96141567,escape,search,1
60,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,579,0.100005597,1,0,655,245,899.95,387.2674813,200.8168482,0.306156826,0.625443201,escape,pursue,1
67,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3294,573,0.100005597,0,1,45.3,119.4,164.65,176.4823143,115.0112295,0.442333396,0.485563773,escape,search,1
70,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4284,576,0.100005597,0,1,165,49.2,214.15,63.91065971,42.00235806,0.351203841,0.543253003,escape,pursue,1
71,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10600,570,0.100005597,0,1,47.25,482.7,529.95,701.3403728,283.4244435,0.432419033,0.770113758,escape,pursue,1
75,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3229,572,0.100005597,0,1,1.25,161.35,161.4,284.8643904,98.39248408,0.286029943,0.748682421,escape,pursue,1
76,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6423,567,0.100005597,0,1,21.8,299.35,321.1,405.439763,187.4416149,0.522927573,0.691410981,escape,pursue,1
65,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
61,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,583,0.100005597,1,0,754.5,145.5,899.95,190.0726684,94.51390407,0.487016229,0.752324925,escape,pursue,1
68,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,582,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
72,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,14456,571,0.100005597,0,1,697.75,25.05,722.75,41.60177745,11.90042178,0.456575191,1.155723997,circle,search,1
69,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
73,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,582,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
74,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
83,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5925,571,0.100005597,0,1,115.3,181.1,296.2,334.14106,154.3034815,0.268911613,0.550239279,escape,pursue,1
79,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12841,579,0.100005597,0,1,630.25,11.8,642,18.94062546,13.04015726,0.208937382,0.419143568,escape,pursue,1
77,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16621,578,0.100005597,0,1,756.15,74.9,831,118.9797021,61.97387969,0.336207558,0.641347498,escape,pursue,1
82,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,17757,573,0.100005597,0,1,482.55,405.25,887.8,599.1358882,283.4406788,0.438997993,0.704579729,escape,pursue,1
78,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
88,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,831,577,0.100005597,0,1,0.05,41.5,41.5,58.79297385,36.21349747,0.61267491,0.47756067,circle,stalk,1
86,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10143,574,0.100005597,0,1,59.8,447.35,507.1,708.4312631,268.8822244,0.381427229,0.68870279,escape,pursue,1
80,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,580,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
81,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,891.6,8.4,899.95,6.619782309,2.080041792,2.03163202,0.964449639,circle,stalk,1
92,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5472,566,0.100005597,0,1,54.7,218.9,273.55,313.8553065,147.4342208,0.421992322,0.761614148,escape,pursue,1
87,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,13461,576,0.100005597,0,1,313.95,359.05,673,526.3244775,287.3443859,0.393696175,0.632557564,escape,pursue,1
90,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4344,566,0.100005597,0,1,188.1,29.1,217.15,34.88776327,12.84109626,0.938640856,0.888029009,escape,pursue,1
85,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15462,572,0.100005597,0,1,738.15,34.95,773.05,58.47240913,30.17410303,0.262053824,0.599795992,escape,pursue,1
95,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,238,570,0.100005597,0,1,0.05,11.85,11.85,18.4730267,15.13501019,0.534373569,0.288919179,escape,pursue,1
84,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,560,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
96,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3019,562,0.100005597,0,1,23.15,127.8,150.9,183.7321277,92.23588806,0.372984214,0.717588237,escape,pursue,1
97,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4874,567,0.100005597,0,1,0.55,243.65,243.65,354.3639471,178.4391116,0.362290215,0.657910461,escape,pursue,1
91,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,17376,571,0.100005597,0,1,424.1,444.45,868.75,613.758495,259.5368192,0.408998024,0.855320245,escape,pursue,1
89,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,14318,578,0.100005597,0,1,646.85,69,715.85,104.0925344,67.57126883,0.384861729,0.465495819,escape,pursue,1
100,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6240,574,0.100005597,0,1,287.25,24.75,311.95,37.12600532,32.1510705,0.3657655,0.236501732,escape,pursue,1
99,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9429,581,0.100005597,0,1,319.35,152.05,471.4,241.4701684,141.3452128,0.31289618,0.470667151,escape,pursue,1
93,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
98,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,search,1
94,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,573,0.100005597,1,0,894.95,0,899.95,0,0,0,0,forage,search,1
